grid_id,poi_label,poi_source_weight,poi_label_confidence,euluc_label,euluc_source_weight,euluc_label_confidence,tculu_label,tculu_source_weight,tculu_label_confidence,fused_label,fused_confidence,source_count,agreement_count,sample_weight,fusion_status
6087,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6088,living,1.0,0.6690542125111066,production,0.8,1.0,,0.0,0.0,living,0.5555555555555556,2,1,1.0,single_source
6089,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
6090,living,0.6,0.5950981351118946,living,0.8,1.0,living,0.5076042518397385,0.634505314799673,living,1.0,3,3,2.47988552739166,consensus
6091,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6092,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6093,living,0.6,0.5167232610555473,,,,living,0.5558991049633849,0.6948738812042311,living,1.0,2,2,1.3292839707078925,consensus
6094,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
6095,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
6096,,0.0,0.0,,,,farmland,0.5546492659053833,0.6933115823817292,farmland,1.0,1,1,0.5546492659053833,single_source
6097,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
6098,living,0.6,0.4593979025701073,,,,living,0.5324590163934427,0.6655737704918033,living,1.0,2,2,1.302327868852459,consensus
6099,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6100,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6101,production,1.0,0.8902158124789443,,,,production,0.686970684039088,0.5724755700325733,production,1.0,2,2,1.9400162866449513,consensus
6102,living,0.6,0.4942220632574009,,,,living,0.5404878048780488,0.675609756097561,living,1.0,2,2,1.3115609756097562,consensus
6103,,0.0,0.0,,,,green_space,0.6500818330605566,0.8126022913256956,green_space,1.0,1,1,0.6500818330605566,single_source
6104,living,0.6,0.4484276172280446,living,0.8,1.0,living,0.6484003281378179,0.8105004101722724,living,1.0,3,3,2.6629204265791633,consensus
6105,,0.0,0.0,green_space,0.8,1.0,farmland,0.6564437194127244,0.8205546492659054,green_space,0.5492831541218638,2,1,0.8,single_source
6106,,0.0,0.0,green_space,0.8,1.0,,0.0,0.0,green_space,1.0,1,1,0.8,single_source
6107,,0.0,0.0,,,,production,1.1488943488943488,0.9574119574119574,production,1.0,1,1,1.1488943488943488,single_source
6108,,0.0,0.3852550539891801,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6109,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6110,living,0.6,0.4963835375221706,,,,,0.0,0.0,living,1.0,1,1,0.6,single_source
6111,living,1.0,0.6355715299365847,green_space,0.5333333333333333,0.6666666666666666,living,0.4850771869639794,0.6063464837049742,living,0.7357656789983571,3,2,1.7078387650085762,consensus
6112,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
6113,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6114,living,0.6,0.4740278452278036,living,0.8,1.0,living,0.4345514950166113,0.5431893687707641,living,1.0,3,3,2.3849169435215947,consensus
6115,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6116,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6117,living,0.6,0.5328946138499195,living,0.8,1.0,,0.0,0.0,living,1.0,2,2,1.6099999999999999,consensus
6118,,0.0,0.0,living,0.8,1.0,green_space,0.8,1.0,living,0.5,2,1,0.8,tie_or_conflict
6119,,0.0,0.0,,,,green_space,0.7587898609975471,0.9484873262469338,green_space,1.0,1,1,0.7587898609975471,single_source
6120,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6121,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6122,,0.0,0.0,,,,green_space,0.7510204081632654,0.9387755102040817,green_space,1.0,1,1,0.7510204081632654,single_source
6123,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6124,living,0.6,0.5122878362683747,,,,,0.0,0.0,living,1.0,1,1,0.6,single_source
6125,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6126,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6127,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6128,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
6129,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6130,,0.0,0.0,green_space,0.8,1.0,living,0.6109926168990977,0.7637407711238721,green_space,0.5669767441860465,2,1,0.8,single_source
6131,living,0.6,0.5628592275153527,,,,living,0.48610885458976444,0.6076360682372055,living,1.0,2,2,1.2490251827782288,consensus
6132,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
6133,production,0.6,0.5107392352901187,,,,,0.0,0.0,production,1.0,1,1,0.6,single_source
6134,production,1.0,1.0,production,0.8,1.0,green_space,0.4284043441938179,0.5355054302422724,production,0.8077528679613107,3,2,2.07,consensus
6135,production,1.0,0.6648312716817211,production,0.8,1.0,production,0.7471698113207547,0.6226415094339622,production,1.0,3,3,3.311320754716981,consensus
6136,,0.0,0.0,,,,green_space,0.718048780487805,0.8975609756097561,green_space,1.0,1,1,0.718048780487805,single_source
6137,production,1.0,0.7356599690079135,,,,production,0.8812347684809099,0.7343623070674249,production,1.0,2,2,2.1634199837530463,consensus
6138,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6139,,0.0,0.0,,,,living,0.6739950779327318,0.8424938474159147,living,1.0,1,1,0.6739950779327318,single_source
6140,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6141,living,0.6,0.5680001212420829,,,,green_space,0.6854320987654322,0.8567901234567902,green_space,0.5332308874375721,2,1,0.6854320987654322,single_source
6142,production,1.0,0.6696611851129174,,,,green_space,0.5148450244698205,0.6435562805872757,production,0.6601335343527891,2,1,1.0,single_source
6143,living,1.0,0.7244898945443251,green_space,0.8,1.0,green_space,0.4534864643150123,0.5668580803937654,green_space,0.5562431743720422,3,2,1.441509433962264,consensus
6144,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6145,living,1.0,1.0,,,,,0.0,0.0,living,1.0,1,1,1.0,single_source
6146,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6147,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6148,living,1.0,0.792628777707953,green_space,0.8,1.0,,0.0,0.0,living,0.5555555555555556,2,1,1.0,single_source
6149,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6150,,0.0,0.0,,,,production,0.6805369127516778,0.5671140939597316,production,1.0,1,1,0.6805369127516778,single_source
6151,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6152,,0.0,0.0,green_space,0.8,1.0,,0.0,0.0,green_space,1.0,1,1,0.8,single_source
6153,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
6154,living,1.0,0.9131833189153797,,,,living,0.7731587561374796,0.9664484451718495,living,1.0,2,2,2.0391325695581015,consensus
6155,living,0.6,0.43136587102687146,living,0.8,1.0,,0.0,0.0,living,1.0,2,2,1.6099999999999999,consensus
6156,living,0.6,0.498422636542438,green_space,0.4,0.5,,0.0,0.0,living,0.6,2,1,0.6,single_source
6157,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6158,living,1.0,1.0,,,,,0.0,0.0,living,1.0,1,1,1.0,single_source
6159,,0.0,0.0,,,,green_space,0.7986917416189698,0.9983646770237122,green_space,1.0,1,1,0.7986917416189698,single_source
6160,living,1.0,0.640575996834031,living,0.8,1.0,living,0.7835526315789474,0.9794407894736842,living,1.0,3,3,3.3586184210526318,consensus
6161,,0.0,0.37319992312244255,living,0.5333333333333333,0.6666666666666666,,0.0,0.0,living,1.0,1,1,0.5333333333333333,single_source
6162,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6163,,0.0,0.0,living,0.8,1.0,,0.0,0.0,living,1.0,1,1,0.8,single_source
6164,,0.0,0.0,,,,production,0.7688269073010665,0.6406890894175554,production,1.0,1,1,0.7688269073010665,single_source
6165,,0.0,0.0,,,,living,0.6218750000000001,0.77734375,living,1.0,1,1,0.6218750000000001,single_source
6166,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6167,living,0.6,0.5302727545028292,green_space,0.6000000000000001,0.75,,0.0,0.0,green_space,0.5,2,1,0.6000000000000001,single_source
6168,living,1.0,0.9546218701437151,living,0.8,1.0,green_space,0.4724968314321927,0.5906210392902408,living,0.7920803123257111,3,2,2.07,consensus
6169,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6170,living,0.6,0.5575331955535949,living,0.8,1.0,living,0.5777049180327869,0.7221311475409836,living,1.0,3,3,2.571016393442623,consensus
6171,living,0.6,0.5729567292289056,,,,living,0.40261865793780693,0.5032733224222586,living,1.0,2,2,1.153011456628478,consensus
6172,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
6173,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6174,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6175,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6176,living,0.6,0.5709968578157034,,,,,0.0,0.0,living,1.0,1,1,0.6,single_source
6177,production,0.6,0.5801295312442682,living,0.8,1.0,living,0.6477440525020509,0.8096800656275636,living,0.7069946318403973,3,2,1.6649056603773584,consensus
6178,production,1.0,0.7835648488100136,,,,,0.0,0.0,production,1.0,1,1,1.0,single_source
6179,production,1.0,0.6602031527560548,,,,production,1.0198523379819524,0.8498769483182936,production,1.0,2,2,2.3228301886792453,consensus
6180,living,0.6,0.5590060893736312,,,,living,0.6582444626743232,0.822805578342904,living,1.0,2,2,1.4469811320754715,consensus
6181,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6182,,0.0,0.0,,,,green_space,0.6040950040950042,0.7551187551187551,green_space,1.0,1,1,0.6040950040950042,single_source
6183,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6184,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6185,,0.0,0.396952626562258,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6186,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
6187,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6188,,0.0,0.39002351792510853,production,0.8,1.0,production,0.9086136177194422,0.7571780147662018,production,1.0,2,2,1.9649056603773585,consensus
6189,living,1.0,1.0,,,,production,1.0847843775427177,0.9039869812855981,production,0.5203340878932168,2,1,1.0847843775427177,single_source
6190,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6191,,0.0,0.0,,,,green_space,0.7310008136696502,0.9137510170870626,green_space,1.0,1,1,0.7310008136696502,single_source
6192,,0.0,0.0,,,,green_space,0.5361771944216571,0.6702214930270713,green_space,1.0,1,1,0.5361771944216571,single_source
6193,production,1.0,0.74152262149647,,,,production,0.7172300082440232,0.597691673536686,production,1.0,2,2,1.9748145094806264,consensus
6194,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6195,living,0.6,0.483242025460998,living,0.8,1.0,,0.0,0.0,living,1.0,2,2,1.6099999999999999,consensus
6196,,0.0,0.0,,,,farmland,0.5785714285714286,0.7232142857142857,farmland,1.0,1,1,0.5785714285714286,single_source
6197,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6198,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
6199,production,1.0,0.6219653151062187,,,,production,1.0069861900893582,0.8391551584077985,production,1.0,2,2,2.3080341186027615,consensus
6200,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6201,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6202,,0.0,0.0,,,,living,0.8,1.0,living,1.0,1,1,0.8,single_source
6203,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
6204,living,1.0,0.6690542125111066,production,0.8,1.0,green_space,0.42622950819672134,0.5327868852459017,living,0.4491899852724595,3,1,1.0,single_source
6205,living,0.6,0.42278475540910926,,,,,0.0,0.0,living,1.0,1,1,0.6,single_source
6206,,0.0,0.33892099735150955,,,,living,0.5600657354149549,0.7000821692686935,living,1.0,1,1,0.5600657354149549,single_source
6207,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6208,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6209,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6210,production,0.6,0.5403425513687068,production,0.8,1.0,production,0.732137030995106,0.6101141924959217,production,1.0,3,3,2.7717781402936374,consensus
6211,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6212,living,1.0,0.7244898945443251,,,,green_space,0.4364232977850698,0.5455291222313372,living,0.6961736150770989,2,1,1.0,single_source
6213,,0.0,0.0,,,,green_space,0.7886363636363637,0.9857954545454546,green_space,1.0,1,1,0.7886363636363637,single_source
6214,,0.0,0.0,,,,production,1.0453201970443349,0.8711001642036125,production,1.0,1,1,1.0453201970443349,single_source
6215,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6216,living,0.6,0.5026908073945048,,,,,0.0,0.0,living,1.0,1,1,0.6,single_source
6217,living,1.0,0.6403641160775971,living,0.8,1.0,living,0.503921568627451,0.6299019607843137,living,1.0,3,3,2.9950980392156863,consensus
6218,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6219,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
6220,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6221,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6222,production,0.6,0.45025745928944283,production,0.8,1.0,production,1.1871710526315788,0.9893092105263158,production,1.0,3,3,3.3633223684210525,consensus
6223,,0.0,0.0,,,,green_space,0.7782894736842105,0.9728618421052632,green_space,1.0,1,1,0.7782894736842105,single_source
6224,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6225,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6226,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6227,,0.0,0.38585466917034256,living,0.8,1.0,living,0.5174938974776241,0.6468673718470301,living,1.0,2,2,1.5151179820992675,consensus
6228,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
6229,living,0.6,0.5797163272074901,living,0.8,1.0,living,0.5202933985330074,0.6503667481662592,living,1.0,3,3,2.4963814180929096,consensus
6230,living,0.6,0.559933704956026,,,,,0.0,0.0,living,1.0,1,1,0.6,single_source
6231,living,1.0,0.6343048331926384,living,0.8,1.0,living,0.5725554642563682,0.7156943303204601,living,1.0,3,3,3.0843221035332786,consensus
6232,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
6233,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6234,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6235,living,1.0,1.0,living,0.8,1.0,production,1.0693877551020408,0.891156462585034,living,0.6273115220483642,3,2,2.07,consensus
6236,living,1.0,0.7179022144575159,living,0.6000000000000001,0.75,,0.0,0.0,living,1.0,2,2,1.8399999999999999,consensus
6237,living,1.0,0.7788663697084262,,,,production,0.6269387755102042,0.5224489795918368,living,0.6146512794781737,2,1,1.0,single_source
6238,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6239,living,0.6,0.5111874841081534,green_space,0.4,0.5,,0.0,0.0,living,0.6,2,1,0.6,single_source
6240,,0.0,0.0,,,,green_space,0.7986852917009039,0.9983566146261298,green_space,1.0,1,1,0.7986852917009039,single_source
6241,,0.0,0.0,,,,production,1.0469337694194603,0.8724448078495503,production,1.0,1,1,1.0469337694194603,single_source
6242,living,0.6,0.429370090156031,,,,,0.0,0.0,living,1.0,1,1,0.6,single_source
6243,living,1.0,1.0,,,,green_space,0.535064935064935,0.6688311688311688,living,0.6514382402707276,2,1,1.0,single_source
6244,living,0.6,0.42189924915399957,living,0.8,1.0,,0.0,0.0,living,1.0,2,2,1.6099999999999999,consensus
6245,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6246,production,1.0,0.8306609672466916,,,,living,0.6865525672371638,0.8581907090464548,production,0.592925485648014,2,1,1.0,single_source
6247,,0.0,0.0,,,,production,0.9356097560975609,0.7796747967479675,production,1.0,1,1,0.9356097560975609,single_source
6248,,0.0,0.0,,,,green_space,0.7278635255889521,0.9098294069861901,green_space,1.0,1,1,0.7278635255889521,single_source
6249,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
6250,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6251,living,0.6,0.5302727545028292,green_space,0.8,1.0,,0.0,0.0,green_space,0.5714285714285715,2,1,0.8,single_source
6252,living,0.6,0.40094071117438446,living,0.8,1.0,living,0.547265306122449,0.6840816326530612,living,1.0,3,3,2.531444897959184,consensus
6253,living,1.0,0.9036470431630735,green_space,0.8,1.0,,0.0,0.0,living,0.5555555555555556,2,1,1.0,single_source
6254,,0.0,0.0,,,,green_space,0.535725938009788,0.6696574225122349,green_space,1.0,1,1,0.535725938009788,single_source
6255,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6256,living,0.6,0.5706450316600771,living,0.8,1.0,living,0.7265573770491804,0.9081967213114754,living,1.0,3,3,2.7645245901639344,consensus
6257,,0.0,0.0,,,,green_space,0.7850406504065042,0.9813008130081301,green_space,1.0,1,1,0.7850406504065042,single_source
6258,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6259,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6260,,0.0,0.39994472619876875,,,,living,0.5368334700574241,0.6710418375717802,living,1.0,1,1,0.5368334700574241,single_source
6261,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6262,,0.0,0.3304501891470938,living,0.5333333333333333,0.6666666666666666,living,0.5844389844389845,0.7305487305487306,living,1.0,2,2,1.2854381654381652,consensus
6263,,0.0,0.34858345584923783,living,0.8,1.0,living,0.7284659557013946,0.9105824446267432,living,1.0,2,2,1.7577358490566037,consensus
6264,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6265,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6266,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6267,,0.0,0.0,,,,green_space,0.679245283018868,0.8490566037735849,green_space,1.0,1,1,0.679245283018868,single_source
6268,production,1.0,0.7808699385786697,green_space,0.8,1.0,,0.0,0.0,production,0.5555555555555556,2,1,1.0,single_source
6269,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6270,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
6271,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6272,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
6273,living,0.6,0.492282546747679,,,,production,0.7643499591169255,0.6369582992641046,production,0.560230133045667,2,1,0.7643499591169255,single_source
6274,,0.0,0.0,living,0.8,1.0,living,0.41991836734693877,0.5248979591836734,living,1.0,2,2,1.4029061224489796,consensus
6275,living,0.6,0.46991058075216313,living,0.8,1.0,living,0.6797725426482535,0.8497156783103168,living,1.0,3,3,2.70370430544273,consensus
6276,production,1.0,0.8306609672466916,,,,production,0.8943488943488943,0.7452907452907452,production,1.0,2,2,2.1785012285012284,consensus
6277,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6278,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6279,,0.0,0.0,,,,water,0.4442986054142741,0.5553732567678425,water,1.0,1,1,0.4442986054142741,single_source
6280,production,1.0,0.6624045488549566,,,,production,1.0137254901960784,0.8447712418300654,production,1.0,2,2,2.31578431372549,consensus
6281,living,0.6,0.502054704245346,living,0.8,1.0,living,0.44459016393442624,0.5557377049180328,living,1.0,3,3,2.3979672131147542,consensus
6282,living,0.6,0.48792751753574365,,,,,0.0,0.0,living,1.0,1,1,0.6,single_source
6283,living,0.6,0.5452785298382609,living,0.8,1.0,,0.0,0.0,living,1.0,2,2,1.6099999999999999,consensus
6284,,0.0,0.0,,,,green_space,0.4364820846905538,0.5456026058631922,green_space,1.0,1,1,0.4364820846905538,single_source
6285,living,0.6,0.43354576515828436,green_space,0.4,0.5,,0.0,0.0,living,0.6,2,1,0.6,single_source
6286,,0.0,0.0,,,,living,0.8,1.0,living,1.0,1,1,0.8,single_source
6287,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
6288,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6289,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
6290,production,0.6,0.5992942876149996,,,,production,1.1165302782324058,0.9304418985270049,production,1.0,2,2,1.9740098199672664,consensus
6291,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
6292,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6293,,0.0,0.0,,,,green_space,0.734308943089431,0.9178861788617886,green_space,1.0,1,1,0.734308943089431,single_source
6294,living,1.0,0.8402367527189976,,,,farmland,0.438562091503268,0.548202614379085,living,0.6951385733757383,2,1,1.0,single_source
6295,living,0.6,0.4155723852158174,living,0.6000000000000001,0.75,living,0.6749185667752444,0.8436482084690554,living,1.0,3,3,2.4373941368078182,consensus
6296,living,0.6,0.5364950663421247,green_space,0.8,1.0,living,0.5344182262001628,0.6680227827502034,living,0.5864389669386725,3,2,1.304580960130187,consensus
6297,,0.0,0.3341849849664358,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6298,living,0.6,0.48760843451925595,,,,,0.0,0.0,living,1.0,1,1,0.6,single_source
6299,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6300,living,0.6,0.4930879849460531,living,0.8,1.0,,0.0,0.0,living,1.0,2,2,1.6099999999999999,consensus
6301,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6302,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6303,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
6304,,0.0,0.0,,,,green_space,0.5309504467912267,0.6636880584890333,green_space,1.0,1,1,0.5309504467912267,single_source
6305,living,0.6,0.49997643952261345,living,0.8,1.0,living,0.7626229508196722,0.9532786885245902,living,1.0,3,3,2.811409836065574,consensus
6306,living,1.0,0.9131833189153797,,,,,0.0,0.0,living,1.0,1,1,1.0,single_source
6307,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6308,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6309,living,1.0,0.6367714147322978,,,,,0.0,0.0,living,1.0,1,1,1.0,single_source
6310,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6311,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6312,,0.0,0.0,,,,water,0.43962848297213625,0.5495356037151703,water,1.0,1,1,0.43962848297213625,single_source
6313,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6314,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6315,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
6316,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6317,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
6318,living,1.0,0.6003828595936046,,,,living,0.5705930138099107,0.7132412672623883,living,1.0,2,2,1.8061819658813971,consensus
6319,living,0.6,0.5311491179806116,green_space,0.8,1.0,,0.0,0.0,green_space,0.5714285714285715,2,1,0.8,single_source
6320,living,1.0,0.880064540397046,green_space,0.8,1.0,green_space,0.41839080459770117,0.5229885057471264,green_space,0.5492227979274612,3,2,1.4011494252873562,consensus
6321,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6322,living,1.0,0.7858171940631753,living,0.8,1.0,,0.0,0.0,living,1.0,2,2,2.07,consensus
6323,living,1.0,0.6916251184220992,living,0.8,1.0,living,0.6360493827160494,0.7950617283950617,living,1.0,3,3,3.1668641975308645,consensus
6324,,0.0,0.0,green_space,0.8,1.0,green_space,0.6319327731092437,0.7899159663865546,green_space,1.0,2,2,1.6467226890756301,consensus
6325,,0.0,0.0,,,,green_space,0.7843265306122449,0.9804081632653061,green_space,1.0,1,1,0.7843265306122449,single_source
6326,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6327,living,0.6,0.4993187901438297,living,0.8,1.0,living,0.6336311941510967,0.7920389926888708,living,1.0,3,3,2.643720552396426,consensus
6328,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
6329,,0.0,0.0,,,,water,0.5042622950819673,0.6303278688524591,water,1.0,1,1,0.5042622950819673,single_source
6330,,0.0,0.2914736662645746,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6331,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6332,living,0.6,0.5709968578157034,,,,living,0.5427168576104746,0.6783960720130933,living,1.0,2,2,1.3141243862520458,consensus
6333,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6334,living,1.0,1.0,,,,green_space,0.6503691550451189,0.8129614438063987,living,0.6059250422507207,2,1,1.0,single_source
6335,living,0.6,0.5234265683358054,,,,living,0.5860997547015535,0.7326246933769419,living,1.0,2,2,1.3640147179067863,consensus
6336,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
6337,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
6338,living,0.6,0.5481601682155245,,,,,0.0,0.0,living,1.0,1,1,0.6,single_source
6339,living,1.0,0.9131833189153797,living,0.8,1.0,,0.0,0.0,living,1.0,2,2,2.07,consensus
6340,,0.0,0.0,,,,green_space,0.4616883116883117,0.5771103896103896,green_space,1.0,1,1,0.4616883116883117,single_source
6341,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
6342,,0.0,0.0,,,,living,0.5732899022801303,0.7166123778501629,living,1.0,1,1,0.5732899022801303,single_source
6343,production,0.6,0.4613999014760223,,,,,0.0,0.0,production,1.0,1,1,0.6,single_source
6344,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6345,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
6346,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
